2026-06-26 13:53:21.956 INFO  [main] loteId=66 o.t.p.t.i.a.MistralClientAdapter - Lote 66 traduzido em 404 ms (2 -> 2 linha(s))
2026-06-26 13:54:01.577 INFO  [main] loteId=74 o.t.p.t.i.a.MistralClientAdapter - Lote 74 traduzido em 1287 ms (20 -> 20 linha(s))
2026-06-26 13:54:01.577 INFO  [main] loteId=74 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 74 traduzido com sucesso.
2026-06-26 13:54:02.750 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 1173 ms (20 -> 18 linha(s))
2026-06-26 13:54:02.750 WARN  [main] loteId=75 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 75 (tamanho 20) falhou na validação (Lote 75 retornou 18 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:54:02.750 WARN  [main] loteId=75 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 75 dividido após falha de validação: Lote 75 retornou 18 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:54:04.808 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 2058 ms (10 -> 9 linha(s))
2026-06-26 13:54:04.808 WARN  [main] loteId=75 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 75 (tamanho 10) falhou na validação (Lote 75 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:54:04.808 WARN  [main] loteId=75 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 75 dividido após falha de validação: Lote 75 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:54:05.827 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 1019 ms (5 -> 5 linha(s))
2026-06-26 13:54:06.925 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 1098 ms (5 -> 5 linha(s))
2026-06-26 13:54:08.369 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 1444 ms (10 -> 9 linha(s))
2026-06-26 13:54:08.369 WARN  [main] loteId=75 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 75 (tamanho 10) falhou na validação (Lote 75 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:54:08.369 WARN  [main] loteId=75 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 75 dividido após falha de validação: Lote 75 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:54:09.487 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 1118 ms (5 -> 5 linha(s))
2026-06-26 13:54:09.739 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 252 ms (5 -> 1 linha(s))
2026-06-26 13:54:09.739 WARN  [main] loteId=75 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 75 (tamanho 5) falhou na validação (Lote 75 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:54:09.739 WARN  [main] loteId=75 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 75 dividido após falha de validação: Lote 75 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:54:09.848 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 109 ms (2 -> 1 linha(s))
2026-06-26 13:54:09.848 WARN  [main] loteId=75 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 75 (tamanho 2) falhou na validação (Lote 75 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:54:09.848 WARN  [main] loteId=75 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 75 dividido após falha de validação: Lote 75 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:54:10.163 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 315 ms (1 -> 1 linha(s))
2026-06-26 13:54:10.443 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 280 ms (1 -> 1 linha(s))
2026-06-26 13:54:10.694 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 251 ms (3 -> 1 linha(s))
2026-06-26 13:54:10.694 WARN  [main] loteId=75 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 75 (tamanho 3) falhou na validação (Lote 75 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:54:10.694 WARN  [main] loteId=75 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 75 dividido após falha de validação: Lote 75 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:54:11.005 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 311 ms (1 -> 1 linha(s))
2026-06-26 13:54:11.112 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 107 ms (2 -> 1 linha(s))
2026-06-26 13:54:11.112 WARN  [main] loteId=75 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 75 (tamanho 2) falhou na validação (Lote 75 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:54:11.112 WARN  [main] loteId=75 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 75 dividido após falha de validação: Lote 75 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:54:11.442 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 330 ms (1 -> 1 linha(s))
2026-06-26 13:54:11.740 INFO  [main] loteId=75 o.t.p.t.i.a.MistralClientAdapter - Lote 75 traduzido em 298 ms (1 -> 1 linha(s))
2026-06-26 13:54:11.740 INFO  [main] loteId=75 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 75 traduzido com sucesso.
2026-06-26 13:54:15.316 INFO  [main] loteId=76 o.t.p.t.i.a.MistralClientAdapter - Lote 76 traduzido em 3576 ms (20 -> 19 linha(s))
2026-06-26 13:54:15.316 WARN  [main] loteId=76 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 76 (tamanho 20) falhou na validação (Lote 76 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:54:15.316 WARN  [main] loteId=76 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 76 dividido após falha de validação: Lote 76 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:54:17.072 INFO  [main] loteId=76 o.t.p.t.i.a.MistralClientAdapter - Lote 76 traduzido em 1756 ms (10 -> 9 linha(s))
2026-06-26 13:54:17.072 WARN  [main] loteId=76 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 76 (tamanho 10) falhou na validação (Lote 76 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:54:17.072 WARN  [main] loteId=76 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 76 dividido após falha de validação: Lote 76 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:54:18.079 INFO  [main] loteId=76 o.t.p.t.i.a.MistralClientAdapter - Lote 76 traduzido em 1007 ms (5 -> 5 linha(s))
2026-06-26 13:54:18.439 INFO  [main] loteId=76 o.t.p.t.i.a.MistralClientAdapter - Lote 76 traduzido em 360 ms (5 -> 5 linha(s))
2026-06-26 13:54:20.304 INFO  [main] loteId=76 o.t.p.t.i.a.MistralClientAdapter - Lote 76 traduzido em 1865 ms (10 -> 10 linha(s))
2026-06-26 13:54:20.304 INFO  [main] loteId=76 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 76 traduzido com sucesso.
2026-06-26 13:54:24.022 INFO  [main] loteId=77 o.t.p.t.i.a.MistralClientAdapter - Lote 77 traduzido em 3718 ms (20 -> 20 linha(s))
2026-06-26 13:54:24.022 INFO  [main] loteId=77 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 77 traduzido com sucesso.
2026-06-26 13:54:27.892 INFO  [main] loteId=78 o.t.p.t.i.a.MistralClientAdapter - Lote 78 traduzido em 3869 ms (20 -> 20 linha(s))
2026-06-26 13:54:27.892 INFO  [main] loteId=78 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 78 traduzido com sucesso.
2026-06-26 13:54:34.498 INFO  [main] loteId=79 o.t.p.t.i.a.MistralClientAdapter - Lote 79 traduzido em 6606 ms (20 -> 20 linha(s))
2026-06-26 13:54:34.498 INFO  [main] loteId=79 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 79 traduzido com sucesso.
2026-06-26 13:54:44.761 INFO  [main] loteId=80 o.t.p.t.i.a.MistralClientAdapter - Lote 80 traduzido em 10263 ms (20 -> 20 linha(s))
2026-06-26 13:54:44.762 INFO  [main] loteId=80 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 80 traduzido com sucesso.
2026-06-26 13:54:53.368 INFO  [main] loteId=81 o.t.p.t.i.a.MistralClientAdapter - Lote 81 traduzido em 8606 ms (20 -> 20 linha(s))
2026-06-26 13:54:53.368 INFO  [main] loteId=81 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 81 traduzido com sucesso.
2026-06-26 13:55:01.606 INFO  [main] loteId=82 o.t.p.t.i.a.MistralClientAdapter - Lote 82 traduzido em 8237 ms (20 -> 19 linha(s))
2026-06-26 13:55:01.607 WARN  [main] loteId=82 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 82 (tamanho 20) falhou na validação (Lote 82 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:55:01.607 WARN  [main] loteId=82 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 82 dividido após falha de validação: Lote 82 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:55:06.102 INFO  [main] loteId=82 o.t.p.t.i.a.MistralClientAdapter - Lote 82 traduzido em 4494 ms (10 -> 10 linha(s))
2026-06-26 13:55:11.111 INFO  [main] loteId=82 o.t.p.t.i.a.MistralClientAdapter - Lote 82 traduzido em 5009 ms (10 -> 10 linha(s))
2026-06-26 13:55:11.111 INFO  [main] loteId=82 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 82 traduzido com sucesso.
2026-06-26 13:55:20.509 INFO  [main] loteId=83 o.t.p.t.i.a.MistralClientAdapter - Lote 83 traduzido em 9398 ms (20 -> 20 linha(s))
2026-06-26 13:55:20.509 INFO  [main] loteId=83 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 83 traduzido com sucesso.
2026-06-26 13:55:29.056 INFO  [main] loteId=84 o.t.p.t.i.a.MistralClientAdapter - Lote 84 traduzido em 8547 ms (20 -> 19 linha(s))
2026-06-26 13:55:29.057 WARN  [main] loteId=84 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 84 (tamanho 20) falhou na validação (Lote 84 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:55:29.057 WARN  [main] loteId=84 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 84 dividido após falha de validação: Lote 84 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:55:33.865 INFO  [main] loteId=84 o.t.p.t.i.a.MistralClientAdapter - Lote 84 traduzido em 4808 ms (10 -> 10 linha(s))
2026-06-26 13:55:38.187 INFO  [main] loteId=84 o.t.p.t.i.a.MistralClientAdapter - Lote 84 traduzido em 4322 ms (10 -> 10 linha(s))
2026-06-26 13:55:38.187 INFO  [main] loteId=84 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 84 traduzido com sucesso.
2026-06-26 13:55:43.822 INFO  [main] loteId=85 o.t.p.t.i.a.MistralClientAdapter - Lote 85 traduzido em 5635 ms (20 -> 19 linha(s))
2026-06-26 13:55:43.822 WARN  [main] loteId=85 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 85 (tamanho 20) falhou na validação (Lote 85 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 13:55:43.822 WARN  [main] loteId=85 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 85 dividido após falha de validação: Lote 85 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 13:55:47.403 INFO  [main] loteId=85 o.t.p.t.i.a.MistralClientAdapter - Lote 85 traduzido em 3581 ms (10 -> 10 linha(s))
2026-06-26 13:55:49.773 INFO  [main] loteId=85 o.t.p.t.i.a.MistralClientAdapter - Lote 85 traduzido em 2370 ms (10 -> 10 linha(s))
2026-06-26 13:55:49.773 INFO  [main] loteId=85 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 85 traduzido com sucesso.
2026-06-26 13:55:50.257 INFO  [main] loteId=86 o.t.p.t.i.a.MistralClientAdapter - Lote 86 traduzido em 484 ms (3 -> 3 linha(s))
2026-06-26 13:55:50.257 INFO  [main] loteId=86 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 86 traduzido com sucesso.
2026-06-26 13:55:50.257 INFO  [main] loteId= o.t.p.t.a.ProcessarEpisodioUseCase - Processamento concluído: 86 lote(s) traduzido(s) com sucesso
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: C-C-como eu iria me juntar a você gu—. Original: "Th-There's no way in hell \Nthat I'm tagging along with you gu—"
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): Th-There's no way in hell \Nthat I'm tagging along with you gu—
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 2 marcador(es) [0, 1], recebido: Ele ainda não atingiu seu limite depois de tudo que passamos?. Original: "{\i1}He hasn't hit a limit \Nafter everything we've been through?"
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\i1}He hasn't hit a limit \Nafter everything we've been through?
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Ele está melhorando pouco a pouco.. Original: "{\i1}He's improving little by little."
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\i1}He's improving little by little.
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Não.... Original: "{\i1}No..."
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\i1}No...
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: De saltos e bounds!. Original: "{\i1}by leaps and bounds!"
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\i1}by leaps and bounds!
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: A senhora Ryu me deu muitos bons conselhos.. Original: "{\i1}Ms. Ryu gave me a lot of good advice."
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\i1}Ms. Ryu gave me a lot of good advice.
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Use o cenário para minha vantagem.. Original: "{\i1}Use the surroundings to my advantage."
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\i1}Use the surroundings to my advantage.
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Mantenha meu braço direito firme.. Original: "{\i1}Keep my right arm steady."
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\i1}Keep my right arm steady.
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 2 marcador(es) [0, 1], recebido: Preste atenção nos movimentos do inimigo e preveja-os!. Original: "{\i1}Pay attention to the enemy's \Nmovements and predict them!"
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\i1}Pay attention to the enemy's \Nmovements and predict them!
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: A senhora Ais já me disse.... Original: "{\i1}Ms. Ais once told me..."
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\i1}Ms. Ais once told me...
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 2 marcador(es) [0, 1], recebido: "Dar o golpe final é um passo à beira do próprio fim.". Original: "{\i1}"Landing the final blow is a step away \Nfrom one's own demise.""
2026-06-26 13:55:50.258 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\i1}"Landing the final blow is a step away \Nfrom one's own demise."
